id_author,author,text,sentimen
UC7cXcx5_maDJhDjTGqCTeLg,@nsatv244,Dosa dosa pemerintahan jokowi,Negatif
UC-nokESHMbpeDJc3MdZc_hg,@cparamon,"Upeti tiap penguasa beda bung, kalau ga ingat itu, habislah kauuu",Negatif
UCT4AObOg-plvJnZmb3TgMBQ,@Putrakhenzynada,kt tidak sadar bahwa negara kt memang tidak baik2 saja,Negatif
UCvnR_wroMYgHLwW3vDIPpjQ,@kukuhsucianto9961,Ini gila ..gila ..gila ..ada negara dalam negara ...jahat sekali .. penghianat negara..yang melegalkan bandara tersebut,Negatif
UC96y61zkZiapizjV1HqEQ-Q,@Suroso-l8q,Ke,Netral
UCsZgMgaJxhCNqEH8LMvTB1g,@HeruPurboyo-q5d,"Sy sudah ngga kaget kok,

Kenapa? Karena UUD saja berani di Acak - acak,,, Apalagi wilayah Indonesia.😅",Negatif
UCrqXMY4QaqaqbTD0vEn9BoA,@abdulgani6855,"Kami dukung pak menhan, ini sdh kacau negara di buat ama mulyono selama 10thn kemaren.",Negatif
UC17ozJ-M9hf43nu4EazxhBw,@hdisun007,Harus ditindak mulai dari atas sampai ke akar²nya .... tdk hanya sekedar omon²,Negatif
UCZZJ03x0IfjKHghDSidffQg,@anggik-1232,Orangnya disamping bapak itu...,Positif
UCSLL_Dx1s7hCgElPBfx09ig,@Mauluddin-c6m,❤❤❤ syukurlah Alhamdulillah yang busuk di simpan pasti terciumjuga,Positif
UC71AYEakpkvvQkrwZkiVPYg,@enoolc,Intel TNI dan Polri selama ini ngpain aja ko barus sekarang baru mau di usut,Negatif
UCij03nn6n5H-ZGC6GYxhajA,@Akmarchechev007,BANDARA MOROWALI Di RESMIKAN JOKOWI.😳😳😳,Netral
UC3UrR318ApsxH5BR2fp-6Dw,@Caisar__Koe,Mulyono cs penghianat bangsa,Negatif
UCllKgG17MGuop8JZmAqmfgg,@rickydicky6388,oknum nya ko dia terus ?,Negatif
UCGBlej456axfhMah_c1hqSA,@mariyantoasj3243,Semoga Pak Prabowo di beri KEKUATAN dan KESELAMATAN oleh Allah SWT...... Aamiin,Netral
UC7cXcx5_maDJhDjTGqCTeLg,@nsatv244,Sungguh sangat memalukan.. parah.. jahat sekali. Jokowi Luhut pasti tahu itu. Beranikah Prabowo menegakkan hukum kepada pejabat yang merugikan negara,Negatif
UCT4AObOg-plvJnZmb3TgMBQ,@Putrakhenzynada,kok bisa ya..bertahun2 seperti ni..ma kasih buat menhan kt..dan masyarakat akan selalu dibelakang bapak,Negatif
UC-nokESHMbpeDJc3MdZc_hg,@cparamon,"Cari semua pengguna nya, minimal bisa dapat level tinggi yang main... Kalau tidak dilakukan,.kasus ini pasti jadi asap aja",Negatif
UCh6SFBS474-j5V7oIWBTk_Q,@Syam_Firdauz,"Gilaaa, Bandara Loh Itu.... 
Bisa tdk tercounter negara, gmna ceritanya? 
WARBIAZAAAH 🧐",Negatif
UCVeuIKfocDgICk3TNof87CQ,@iskandarzoelkarnaen5424,Berani gk ....di tindak lanjuti pk,Negatif
UCf8cMVupkfkOpXDLbq6haOw,@Surveilink22,Menhan sebelumnya era jolowi siapa nih ? Kok kelolosan 😅😅,Negatif
UCp2JEUm4sytGVm95G5p8raQ,@didinsyafrudin3946,"Ngeri,pejabat pejabat,di era bp,jokowi,",Negatif
UCIiqEqvNUKMhRHlqwc19-NA,@BovenDigoel-x6j,"Benar benar keterlaluan, ada bandara ilegal di dalm negara ini",Negatif
UCKgfw--HKhXDTrbdN2insPQ,@KusniAti-m1n,"Kami masyarakat mengharapkan diusut tuntas siapa dalangnya, jangan pandang bulu, jangan hanya keoni2nya saja yg di ditindak. Usut tuntas siapa dalangnya dn yg membekinya.",Negatif
UCBHkbzdjUn2YO68Lq20Vk6Q,@ShSH-yn6qy,Hidup Jokowi kata Wowo 😁,Netral
UCBfB1LLuuoTFyoZkUXRL7_w,@Solihin-k9h,Akibat hukum tajam ke bawah tumpul ke atas korupsi di mana mana indonesia sampei kiamat pun engga bakat maju maju masih banyak pejabat yg jahat,Negatif
UC3CANTAHYQXo7ppQTf0WRMA,@oddadonk8090,Tlg diusut tuntas pak. Penjahat di Indonesia betul2 di pelihara.,Negatif
UCNoxT6G2Q-pEB8dD6CRFvrQ,@MasPung-rx2wl,Dan lebih parahnya lagi yg meresmikan adalah Jokowi tanpa sepengetahuan Negara. Sudah jelas benerang klo pemerintahan sekarang tersandera oleh Jokowi,Negatif
UCj6S3wXm8cMNBCMnvXGJMPg,@suharjadilinarsi8431,"Halah, mainnya pd budeg semua. Ini sdh lm sampe gak kecium gak mungkinorg lokal sj mau msknkawasan I dustrinya sj gak bisa. Inilah negara Republik srimulat😂😂😂",Negatif
UC0IOuWW22AjCqvtUIU5IcbQ,@alirohmat9171,Daya rusaknya luar biasa di era pak jokowi.,Negatif
UCnkO3fIWhKBF1egM428umrA,@evasofa5392,Tangkap dalangnya...pasti ini ada oknum yg bermain...jgn pilih kasih...hukuman berat seberat2nya,Negatif
UCNcuWfwETJd96pBO08qaKuA,@pakhamka3122,Ini tandanya bahwa negeri ini SD dijual oleh jokowi,Negatif
UCr4wsIWZoOglRklC4EQTdRA,@NanangAbdulhak,Waduh Negri indonesia di obok obok...miriiis....,Negatif
UCsJ75d2KTzCJbgPGsqFJ5UQ,@tjetjepsyachrudin5759,Usut para pejabat negara dan Oligarki yg terlibat dlm pembangunan bandara ilegal. Tangkap hukum seberat-beratnya.,Negatif
UC1b9Cn_3ReTzVsICPhYSQmg,@zarhanzarhankhan5963,"Kira kira siapa yang bertanggung jawab, percuma dilaporkan tidak ada tindakan tegas, sama dengan nol besar 😂😂😂😂",Negatif
UCi8bTyAdb-QPlpdU9-JuN4w,@panggongfilm8025,PESAWAT SEGEDE ITU LALU LINTAS DI WILAYAH UDARA INDONESIA  ITU TIDAK ADA YANG TAHU.....?????,Negatif
UCBsNRhLZ2DT9v_Dh7EEzsGg,@manguunchannel4698,AJURRRRR NEGARA KITA DI BUAT NYA PADA ZAMAN MULYONO....,Negatif
UC62Im3tFVSgf5RMzwk3ldcg,@HukumTurnip123,Gila... Negara dalam negara... Oligarki mata cipit mulai terendus... Mereka kpn saja bisa mengirim senjata dari bandara khusus😢😢😢😢,Negatif
UCWZq2W7V8nPSXnkpDz9DGxg,@MJamil-eq3mc,Secepat ya pak di tindak mungkin ada kong kalikong pak...,Negatif
UChw1ckdT9jW2wfKwE7dbg6Q,@muhamadnoval3932,Kan Menhanya pak prabowo wktu itu masa gak ada laporan inteljen ke beliau ini menyangkut kedaulatan negara krn bandara salah satu pintu masuk suatu negara yg harus steril dan terintegritas dngn imigrasi bea cukai dan TNI POLRI . Salam NKRI,Negatif
UCVYUGzv67EIu2wNyu-bNIcw,@MahmudSaptono,"Lahan yg luas, Aktifitas yg bgtu besar tidak ada pejabat publik setempat yang tahu Aneh, Disamping itu Ada aktivitas orang WNA, China kluar masuk lewat Moro wali",Negatif
UCvVe5AB6vpXsM5F1pclA8rg,@marwanto4655,10 th kemaren apa aja boleh buat mereka.,Netral
UCY2CrTuubg6kp491_uiLybw,@intatisujiarti8620,😭😭😭sangat menyedihkan,Negatif
UCfnNG4si_Rr2UKhmbGzvUGg,@OppoA38black-t5z,Pasti banyak yang menyesal tidak memilih bapak Prabowo Subianto dari dulu,Negatif
UCCCxwqjfIeR0WVqvdY88ajA,@rojouwktheo3024,mulai lagi .. para pembohong ..pemfitnah .. mulai lagi .. setelah ijazah .. dicoba lagi dgn bandara lagi .. mari kita ikuti bersama .. fakta atau berita hoax .. berita fitnah lagi nii .. heee .. mari ikuti bersama .. para kaum yg menyoroti berita ini .. lucu2an aja nii .. 😀😃🙂😀😃😀😃😀😃🙂😀😃,Negatif
UC58QqZEtr98C4k833lKUo7A,@benazra9566,"Usut tuntas,,, siapa yang menerima setoran nya.jangan hanya cerita doang om.",Negatif
UC7xVaITHzFjr3BBnaXnYU3g,@user-freeworld837,Gila gila gila,Negatif
UCAvl3p238jg7A6yRZzCpWuQ,@Fendi-m5i,Busuknya pemerintahan jokowi mulai terbongkar...,Negatif
UCVjIQVXCdQrDMu6D8ZRWNxQ,@mujipurnyoto7467,Ya ini kiita bilang negara di dalam negara... Masa itelejen.. Tak tahu atau intelijen nya... Sekongkoooooool....!,Negatif
UC91_1guEE5lxjMC58BWixTA,@sulistyaniwijayanti5854,"Gara2 dipimpin mulyono negara tambah ancur. Parcok andalan jokowi jangan dipakai lagi, lebih baik TNI yg turun.",Negatif
UClz-BomzJ-ZK4WgqFNLN07g,@YyuSugiiAyaa,"Ya Alloh Ya Robb...
apa2an si ini..bener2 terlalu rakus bngetsii Ya Robb...",Negatif
UCuKNgYTT1d2oVMAYu_z-eEA,@ZulfaAlkatiri-f2x,Itulah jika kita dipinpin oleh orang bodoh.. Ia akan dikadali oleh orang pintar😂😂😂😂,Negatif
UCUQH9pHCt2DyAzY0DFGhyDA,@EdiSutardi-ue5fn,IMIP...private air port...kok bisa ada bandara private...itu si jokorup yg resmikan..wah wah wahh kecolongan tuh..negara apa ini...sangat lemaaahhh !!!😂😂😢😅😮😊,Negatif
UCjRbbBTaTgaf2LUrU_mrGow,@andriandwiirijawanto2307,Termul dan kroninya pada kicep semua....,Negatif
UCYrzJnoUm4hUDgGB4I1hWaA,@triplea8545,"Yaa ampunnn
Mosok rambo mosok kudu reborn😢",Negatif
UCxolu4U6Ae_5WT77XllMGwQ,@SucipTo-i1g,Kelakuan siapa lagi? Jokowi dan ternaknya! Proses hukum bedebah biadab selain korupsi bisa dijadikan sarana penyelundupan dan kegiatan ilegal yg membahayakan NKRI.,Negatif
UCyp6z28Zg7gxaYp3hYlUOxg,@jurjistriyono,"Cek lagi pak Syafri, jangan² ada pelabuhan² ilegal di morowali.",Negatif
UCcoKXfE9WsjnnsK7m2aDKDw,@itangcintaka4422,Usut pemerintahan sebelumnya.,Negatif
UCS0NqHZQXEYCsJBSOtZHq5w,@Pidatosangdewa,Masa panglima Agus ga tau hal itu  ?,Netral
UCM27gpgBSotRYs4fQQAu6Ng,@tamz655,"1 orang mau naik pesawat aja pemeriksaannya ketat...
Ini 1 pesawat berulang lepas2 aja",Negatif
UCMRdLRTuJslVkke4nG_tEDw,@AndiyusufAl-fatih,Perbuatan Jokowi Selama 10 Tahun Menjual Ke Daulatan NKRI. KE Aseng Dan Asing,Negatif
UC1p1rfmRxWFkFr_mBE_0G_Q,@UDINGEMOY95,"Woo terungkap semua tuga tugas termul, tidak bisa menutup mata nyatanya 100%",Negatif
UCC-Z0Mbf9aiPN6WPRVBrFsA,@dwipanduofficial8419,jokowi pak pelakunya & salah satu ternaknya ada di sebelah kanan bpk....segera tangkap & adili....,Negatif
UCOAjgE8xsfdSGRsqp9TJD3A,@sahriirim8596,NKRI hanya slogan dijaman jokowi. nyatanya dia yg menghancurkan negara ini tapi  pejabatnya diam. karena sudah dapat pasilitaa,Negatif
UCAr0Bru_2VjskElSCR8c0TQ,@Christina-fh5ih,Sikat habis penjual negara pak Syafrie. Rakyat bersama anda. Enak saja  keluar masuk negara dengan bebas tanpa bea cukai tanpa imigrasi. Pantas ada tambang ilegal pelakunya wna semua.,Negatif
UCGBYmaZm93icBi3T3d6fR7A,@EmanMaulana-gl5dy,Yg heran knp ko Mulyono msih ttp dilindungi,Negatif
UClyZ-hVevAnXjU91IG0OarQ,@ladynurlaeny9738,Ternya mavia di dunia nyata benar adanya. Kukira cuma di dracin aja.,Negatif
UCjONzEn3USgMQntEFqUD11Q,@cahayacahaya8744,"Di bandara ilegal orang orang bermata sipit semua, kekayaan negara di garong oleh sekelompok orang mengatasnamakan Hilirisasi ternyata negara ngga dpt bea masuk atau ngga ada pajak nya ini semua ngepek ijazah bodong yg penting Fee masuk kantong pribadi 😂😂😂😂",Negatif
UCSgZ16U5g16mOiR6HLV35AA,@achadiatasiandi4715,Kemana POLRI?,Netral
UCW8RP6JDLzrsPDYEMpfJ3SQ,@Asekproyek,Itu bandaracina buat Ambi nikel ilegal di akui jkw,Negatif
UCuKNgYTT1d2oVMAYu_z-eEA,@ZulfaAlkatiri-f2x,"Jokowi, luhut, bahlil, setno, sigit dll... Inilah orang yg menjual negaranya sendiri, benar kata buton, gatot bramantio, masak pak prabowo diem kalau yg menyangkut prabowo, satu lagi, penjahatnya tito karnapian..",Negatif
UCpDGYzoaFL7L6d7P5EBYevQ,@armanoja2262,Maling uang rakyat Indonesia tetap maling tetap maling tetap maling,Negatif
UC3R6dgVdE-le4dmEqXMkoKg,@Lenna32-y7y,"Jokowi kebusukan udah mulai terungkap kegilaan apa lagi yang di bisnisin Jokowi 😅
dari ijazah dan KA whose sampai IKN Dan ini terungkap lg Bandara ilegal di temukan milik Jokowi 😂😂😂",Negatif
UC17GXdEWdNUk1l6xvOo6aeQ,@tonyecelen7250,Untung bkn ganjar yg jdi 😂,Netral
UCxT14CopOwQ6F7VsLWwzWLQ,@Febri-g1r,Thn 2013 saya di morowali bandara itu sudah ada dan beroperasi,Netral
UC6lgcZnL2dnyLFsQy8J-viQ,@yulialia7494,"Karena di era jokowi banyak korea2nya, pak jokowi bukan ketua partai jd gak bs penuh berkuasa, harus tunduk ketua partai",Negatif
UCpDGYzoaFL7L6d7P5EBYevQ,@armanoja2262,Sikat kami masyarakat Indonesia mendukung ❤,Positif
UCNcuWfwETJd96pBO08qaKuA,@pakhamka3122,Ayo pak Prabowo sikat habis tindakan Jokowi sebelum rakyat bertindak,Positif
UCfef_RJjlsrU4-cEGMmJ44g,@istoartogam5504,"tangkap aja pak kartu As nya pak Jokowi,nanti dia bongkar semua para termul termul.",Negatif
UCsYJLBuDoEbM8xpdSORqX9Q,@nurkilawati7190,Tangkap biangnya pasti jkw,Negatif
UCyeVoY1SsU2OejJpfoNHZ2g,@DedeIrfan-y3o,Segera usut,Negatif
UC1B9EaE9qWwtFTZE0-VYMoA,@NurdinAbbas-e7d,"Bongkar terus, semoga pak Prabowo segera sadar akan bahaya dinasty licik yg selama ini telah berkuasa.. waspadalah dengan penghianat atas bangsa ini",Negatif
UCUAtegjIrBRpYTsYVLeCVZw,@SolahDaulay-h9d,Jangan omon omon doang tangkap yg merusak negara ini...,Negatif
UCgO_xBYsZnaFVve3p_gldbg,@EniSumala,🤣,Netral
UCd4DtgjPi0RExV2MtoZ64wg,@imadeyuda6182,Parah kli...,Negatif
UClFkV6CNjmqvPpcJ6WBnA9A,@XiYeFeng,JOKOWI DOSANYA SUDAH MELEBIHI DIATAS GUNUNG... KAPAN DI PROSES.. JANGAN CUMA OMONG BESAR DI DEPAN CAMERA..,Negatif
UCccb8QGdOSyGNprvhaRhi8A,@hasbikadyrov,Jalut : Jokowi + luhut,Netral
UC7gM2CTwNxLf7UAex5muA0g,@AbdulManaf-im3jf,Mirip PIK 1 (pagar laut),Negatif
UCzwQnD8Ac7rFuEXDpe8ebOA,@OppoA3s-n1l,Tangkap Jokowi !!! Jangan banyak bicara pak menhan tangkap Jokowi kok pada takut sama Jokowi.. dimana pemegang kekuasaan kok diam saja... Wowo rakyat ingin melihat aksimu jangan diam saja.  Ayo Wowo jangan cuma Omon omon doang ...,Negatif
UCfpNHR3K89CFWbt95t44T9w,@RafaBazily,Angkasa pura bagaimana tanggung jawabnya,Negatif
UC9tBmTJwy3MncJ1PiOGxyfg,@trilaksono633,Mngerikannn sekali negriku,Positif
UCRXPo6gjct3A1C6oPIR2h9g,@alsadiyarto,Itu di sebelahnya pak Menhan mas Adam-nya Inul Daratista? 😶,Netral
UC1uORC0fDb5RAqyF5La9IZA,@TheAyikk,ada termul dsini? mul termul jawab noh,Netral
UCwI_f8bkl-dKqtTzz_DI3Iw,@muhammadshalehsumarhadi7090,ADILI JOKOWI,Negatif
UCkV3jJaAAMkBcP6fZDYXx_w,@jarmokoahmad.5198,Duhh gmna ini pak woo...,Negatif
UC3jt-oQqKirF_hw1fze_fkw,@AlfianNoor-q1j,"Waktu jaman molyono semua peninggalan tni dan polri semua diam,pura2 tdk tahu,klo begini yg tdk berani bertindak negara kita hancur,untung ada pemimpin yg berhati nkri sikat habis pak kapan perlu pemimpin ya yg dulu",Negatif
UCqpao59OaGjWqYhMRjbraqg,@frs11145,Mirrrrriiis,Negatif
UC1MOuzrfm7PzY-GGEY3vqFw,@Abimayu83,Di audit semua tambang tambang yg memiliki bandara dan dermaga dermaga. Yg itu buat kegiatan kelur masuknya barang barang ke cina,Negatif
UCXhY5_abeJsVv8GEVCyX2ew,@Panjimilenial2016,"Berita ini sudah diketahui Rakyat, kalau Pak Prabowo tak bisa membereskan dan menagkap para pelaku, nampaknya Rakyat yang akan bergerak..  Ini dengkul sudah kedutan rasanya pengen gerak..",Negatif
UCmJqAiN5o8bClVkA7L4dTkQ,@suwito9667,parah parah,Negatif
UCXu8BEq8E5fKePkHM6XxqEw,@MarianiBrPA-y4o,"Mantan president ke 7 harus bertanggung jawab..opung luhut hrs diperiksa..
Ini sdh tak msk akal",Negatif
UCqxl-RYJ7i2P0Qbqdg_1h-g,@ArdianShah-gm4tx,Era Jokowi .pasti dibakin orang paling besar dieranya,Negatif
UCEfQ_RnoOjPdgE6MeHbwWTg,@adikusnadi503,APAAN TUHHH?? 🧐,Netral
UCwnL4rLtlEbREPXoT9Zzo9g,@Infinix-f2h6m,Kok bisa barang segitu gedenya kok baru ketahuan kemana negara selama ini bupati gubernur dan penegak hukum harus di periksa dengan tegas,Negatif
UCtwyQofMfY_2XXM0X6wXrVg,@nailannasution8596,"Mengerikan , semoga di bawah kepemimpinan bapak Prabowo bisa di sikat habis orang2 pengkhianat bangsa n negara.",Negatif
UCWxaFOkNOIV6wjIRb_hYxBw,@eddysusantomj,Langsung sikat saja pak...biar kapok...masa sih kecolongan begitu...kok bisa ?,Negatif
UCg61IfAXzLRgq-eN0YwluVw,@andridamendraalhasan3402,Makin mantap dukung pak prabowo,Positif
UC73JY8MJ1aAGw2wztXhzhOw,@riandinov2581,Jokiwo lagi.. Jokiwo lagi. Se-onggok manusia yang membuat kehidupan masyarakat Indonesia semakin sulit.,Negatif
UCSnwgi_dDWC0JUA010LXM8g,@HermanLombok-s8o,ASTAGFURULLAH SEKELAS PANGLIMA TNI KOK,Negatif
UCmsrxnkuth-e0F9YUE_Wg3w,@AuliaPutri-g1r,Mulyono jual negara😂😂😂,Netral
UCSndk6kZuWxB8QKdbasCVbA,@watcher4669,Lah dulu Mentri pertahanan nya gimana😊😊😊,Netral
UCmfCYFLQCWCxY8irLy3_MfQ,@Dulah-e2s,Mahpud md apa tidak tau ??? Saat jadi menko,Netral
UC2HOnXT_T-ol4GNYHwh7syA,@ferisanovel2600,Tempat bawak barang elegal x keluar,Negatif
UCniOTG5xMicjFWiDhPgJEKA,@muhammarwahid8459,Terjadi di jaman jokowi,Negatif
UCFLvj8q_uCUOeMjf1EqGfsA,@mahfudmuh-x7f,"Mana opung luhut , di mana dia sekarang .MANTAP  MENHAN .",Netral
UCYj2HeOtRaaFqExvrUdKZcA,@lambangduris,Itulah sumber kekayaan yang sudah ratusan triliun manusia rakus.....................,Negatif
UCvC5KzxXpM-D6TyVfKd48VQ,@soniwanhamid9276,bakar,Negatif
UCorUFiX9WbvMU_26Dvf-tfw,@imambassjos9233,TKA ATAU ORG ASING ...HARUS DI USIR,Negatif
UCpYweGdiB03iPtnFgLP5fFA,@benikantona2952,"Era Mulyono banyak hal"" yg bikin geleng-geleng kepala sampai ngelus dada astaghfirullah",Negatif
UCPNjwoVBFkIkw8s0rJSNHyQ,@SuwardiMegaregency,PANTAS AJA NITIZEN PINGIN ADILI JOKOWI,Negatif
UC3jt-oQqKirF_hw1fze_fkw,@AlfianNoor-q1j,Itu lah klo pemimpin yg serba kepalsuan tdk mengetik tentang nkri,Negatif
UCCSgk3yXdGwqI7Z0Xtbjesw,@unangpancing5025,Hahahahaaaaa... Indonesia sangat lemaahhh...... Sdh operasi tahunan dg bebasnya..... Kok baru sekarang dibongkar....... Ayo gak usah banyak omongan.... Langsung saja distoopppp........ Ditertibkaan,Negatif
UCbufuF8aC3pyzb9JPTvzW-A,@SamsungBatam-l5q4n,"Hebat nya jokowi, tak ada yg bisa lawan ,persiden prabowo pun tak berani.",Positif
UCHYcsqJXG4WZGA1e9-foZ7g,@NahaliNahali,"Gawat dah gila bener pemimpin negara, ancur negara ini akibat rakus nya penguasa",Negatif
UCGwcL0o13s7uTLw4a9kwLnA,@masbimbim9957,"Kon ngsdili malah dijunjung mati2 an.
Adili Pinokio",Negatif
UCVxOnWBJWuJgqlFtAAwkXvg,@dewamuda1969,bersihkan  geng solo,Netral
UCorUFiX9WbvMU_26Dvf-tfw,@imambassjos9233,"HARUS DI USUT TUNTAS...SIAPA DI BALIK ITU SEMUA...SIKAT SEMUA....
HERAN ...KESANNYA DI BIARKAN DAN MALAH DI LINDUNGI DI SAAT ERA JOKOWI...",Negatif
UCwVkF35-prCJZnOkUNAY7Aw,@putramahardika5972,Gila gubernurya ngapain,Negatif
UC4iDf52qvMSewhGflSN0zQw,@RioAsmara-m7p,"YANG DI TAMBANG HALMAHERA TENGAH JUGAA PAK, DI IWIP ADA JUGAA TU BANDARA NYAAA",Netral
UC4iDf52qvMSewhGflSN0zQw,@RioAsmara-m7p,siapa tau gitu jgaa kan kek Morowali kan satu naungan ituu IMIP dan IWIP,Netral
UCLbtniiU0K9NhsNdIJhBE0g,@suwarno098,kok bisa begitu ya pengawasan nya kemana?,Negatif
UCGMd1V0nsVx0yB4F-17FeMQ,@dedemoelyana1416,"Tidak mungkin selama ini negara tidak tahu ada bandara di situ...
Kalau mereka bilang tidak tau kita dibodoh bodohin sekali",Negatif
UCS9o2SUkw4JwJJHoYb9r7wQ,@amansundara936,"Kemana saja para Pejabat era Jokowi, baru hai ini terbongkar kebusukannya. Bravo Bpk Peabowo, semiga sehat selalu.",Negatif
UCRYRo2Uc-gEkDBTJ7b0Wqtw,@suyosomas2601,Ambil alih or tutup. Pasti sudah banyak macam² penyelundupan baik barang n or manusia...,Negatif
UCmfCYFLQCWCxY8irLy3_MfQ,@Dulah-e2s,DPR mana ? TNI AU kok diem bae ?  Apa radar TNI AU lemahh ?,Negatif
UCOGpwQNkg4oMKMtyWU335Dw,@sandyloanardy1280,"Yang meresmikan Jokowi pada akhir tahun 2018. Kenapa sekarang kaget? Waktu banjir banyak akses berupa jembatan terputus, ada pesawat Hercules yang bawain bantuan logistik. Kenapa sekarang pada heran? Kalau ini merugikan negara Kenapa tidak dijadikan tersangka malah orang tidak bersalah yang dijadikan tersangka. Semoga mereka ""Ber Dua"" segera pindah alam. Biar luput dari hukuman dunia.",Negatif
UC23AomQLBCSmBUsxPYjnBmA,@YantotiTamtam,YG UDH MENGHARUMKAN NM TRBAIK BAIK DESA SENGON KULON RT04 RW06 TANJUNG 08 DESA KRAMATSAMPANG RT03 RW02 KERSANA 08 BREBES 08 TEGAL JW TNGH BANYUWANGI BIRU JW TIMUR SULAWESI PESAREAN PETISAN CAGAR BUDAYA CANDI 08 TANAH NEGARA RI INDONESIA NKRI RI LINTAS PANTURA LINTAS NEGARA RI LINTAS JALUR'LAUT,Netral
UCZMTKfz2lCRrVuXEEdXeGNQ,@wahyuningsihwahyuningsih7347,Smg Alloh menyelamatkan kan Neg. ini dr PR pengkhianat bangsa yg ingin menghancurkan Neg. sendiri lwt ijazah palsu yg berhasil menj. pej. pablik yg di pakai Mel. Skema jht ter. B. kpd Neg. & me nginjak 2 konstitusi. Smg Neg. Ind slmt krn Alloh ta Allah Amin.. n  🤲🤲🤲,Negatif
UCizieSSeNSuL4KBvnu70LSw,@malonachannel9253,Jokowi dan luhut dalangnya,Negatif
UCN0Pz-m7FyfOlwB-xHoqinQ,@suhermanharjasasmita6717,"Dugaan sy rakyat, pejabat dan aparat yang dulu-dulu sdh banyak yg tahu keradaan bandara tsb, tapi tdk berani bersuara karena takut dicomot dan takut dicopot.",Negatif
UCGVltWEfZL9-3ziIwuO5jHQ,@sumantoandrian4240,GOOD JOB ❤,Positif
UC9lKhrlLUfUhz1iqZswOzVA,@DadiMoenad-h6k,"Panglima ABRI, kapolri masa gak tau... Harusnya buru 2 diganti ini mah kelamaan jadi musuh dalam selimut",Negatif
UC7Y2M9rOHZnTPfXXr1azVaw,@adesuryaman4485,"Woooow itu kegilaan rejim Mulyono. Sampai sebobrok itu perlindungan kedaulatan negara.
Tolong pa Prabowo cepat bertidak sebelum terlambat.",Negatif
UC6a_yD2YzfzzWWZDTApURNQ,@SyamsulLabolong,Tidak usah banyak bicara pak 🤫🤫🤫 langsung saja tangkap dan adili 😜😜😜,Negatif
UC-2mXEHo-IFeC1RO1LrEMAw,@imamsutarjo249,Semoga Pak Menhan segera tutup it Bandara ilegal dan usut yg memberikan ijin dibuatnya bandara di imip,Negatif
UCNZ58_x8572tS6V5sf_JAKQ,@Tattoalbelbattu,Semoga pak prabowo tegas periksa oknom yang terlibat,Netral
UCEZzLz6fiWzYMpTeWDUIc3w,@DUNIALAKSA,Pelaku di belakangnya wajib dihukum m4ti..ini merupakan pengkhianatan,Negatif
UCs1bBFpdrjGkou02i8vnNWg,@sugandas.pd.8372,"Benar benar merusak negara,",Negatif
UC1Q-t9PvwXYsaXW4giKPILA,@edoyorline334,Tangkap semua yg terlibat..jangan berani nangkap Rakyat kecil yg miskin..yg ga punya beking...,Negatif
UCslOtXMVNIdw-iy8o-hnuHw,@thexulthand9473,"Muke gile..
Mukidi...mukidi...",Negatif
UC1tzT3c2yggeYOxvJifQAWw,@hendriarchitect1050,"Pemegang saham PT Indonesia Morowali Industrial Park (IMIP) adalah  - CHINA - Shanghai Decent Investment Group sebesar 49,69%, PT Sulawesi Mining Investment sebesar 25%, dan PT Bintang Delapan Investama sebesar 25,31%. Secara keseluruhan, mayoritas saham PT IMIP dikendalikan oleh Tsingshan Holding Group, perusahaan asal Tiongkok, melalui beberapa entitasnya.",Netral
UCF0JkQhpNMKpR1fgbR1jYtg,@saifulirianto4897,Lhah sebelah Bp disebut Panglima TNI ngapain.saja selama ini ... ?,Netral
UCLs9qRTgca2laar2Gy00fHA,@SukmaGiyana,"Tanya p. Mul tau nga ya???😂😂😂,,,pasti dijawab ""jangan tanya saya""😂😂😂",Netral
UC0jVk6WXk_Z-8PHCKuH5qFw,@agusismeiyanto9485,kok iso lae lae...negara selama ini o0o turu ae tow,Negatif
UC33qlFe8CyMmtYMh-rDO6Iw,@AsmanAsman-p7c,Klakuan di era Jokowi kyak PKI mau menguasai indonesia oleh cina,Negatif
UCMz47l2yLleCilhi1P9y1NA,@rayhaneducationchanel7349,Pantesan papua dukung mulyono ini yang dimaksuddddddddd😢😢😢😢😢,Negatif
UCcEFl9OTitEM4lKGEgAYxOg,@AepBebeng,Harus segera di seret adili Jokowi selama sepuluh tahun negeri ini dirusak dijarah digarong besar-besaran KKN merajalela oleh Rejim Jokowi,Negatif
UCToKRrLtc9Gc9QeT2SIpvKg,@RizqiCell-v7d,Saya yakin Jokowi pasti  tahu 🎉,Positif
UCbK6N6C-Mk-IyNkL646_Emw,@suimiatisuimiati1863,Mohonhrs tegas 100%menangani nya.,Negatif
UCeAgOZasNEXiDyR0Fh5FgKA,@UnankPs5,Di indonesia dimana banyak proyek banyak korupsinya dan banyak pembangunan yg buang2 duit doang demi kekayaan keluarga dan kelompoknya,Negatif
UCFsM3REV5kCqGJ-crDg_auw,@jamhari9854,EXTRA ORDINARY  SubVERSIVE,Positif
UCz_NsjKMrBinbyIHk8W1X4w,@prmburubiawak,Ini gara gara Megawati Soekarnoputri kenapa China bebas diberi masuk ke negara Indonesia,Negatif
UC0YsW862J76UU5TErBeM4kg,@AgusPriyantono-s3f,Gila gila maneh maneh jaman jokowidodo anehnya gak dimintai pertanggungjawaban hukum,Negatif
